conv_id,n_utterances,n_tokens,topics,type,speaker1_id,speaker1_age_cat,speaker1_gender,speaker1_educ,speaker2_id,speaker2_age_cat,speaker2_gender,speaker2_educ
S24A,127,1757,['the art'],"['discussing', 'explaining', 'inquiring']",S0261,40_49,M,4_graduate,S0262,40_49,F,5_postgrad
S27D,802,6327,"['health', 'politics', 'finance', 'tv']","['discussing', 'explaining', 'complaining']",S0024,30_39,F,5_postgrad,S0144,30_39,M,5_postgrad
S28F,2776,26817,"['menopause', 'reflexology', 'chakra', 'family', 'family relationships', 'health', 'pregnancy', 'medical problems', 'hysterectomy', 'skiing', 'palliative care/bereavement', 'herbal remedy', 'witches', 'operations', 'family relationships', 'relaxation techniques', 'diets/food', 'alcohol/drinking', 'spirit/afterlife', 'hypermobility', 'microwave endometrial ablation', 'reiki ']","['discussing', 'explaining', 'advising', 'requesting', 'making arrangements']",S0255,40_49,F,4_graduate,S0315,30_39,F,2_secondary
S29X,330,2774,"['art course running at the time', 'plus old issues concerning old college.']","['discussing', 'explaining', 'inquiring', 'anecdote telling']",S0486,60_69,F,4_graduate,S0642,70_79,M,4_graduate
S2A5,233,1818,['meeting; making arrangements for going to local dramatic performance; discussing'],['discussing'],S0024,30_39,F,5_postgrad,S0144,30_39,M,5_postgrad
S2AJ,328,4119,"['food', 'old school friends', 'complaining about things', 'days out', 'gossiping about the neighbour', 'films', 'men', 'shopping', 'news. ']","['discussing', 'explaining', 'inquiring', 'complaining', 'inviting', 'anecdote telling']",S0439,19_29,F,4_graduate,S0441,19_29,F,5_postgrad
S2AX,835,14299,"['music', 'elitism', 'magazines', 'dreams', 'christmas dinner ']","['discussing', 'explaining', 'anecdote telling']",S0037,19_29,F,5_postgrad,S0115,30_39,M,5_postgrad
S2B5,508,7347,"['dogs', 'property', 'economics', 'health']","['discussing', 'explaining']",S0024,30_39,F,5_postgrad,S0144,30_39,M,5_postgrad
S2C9,1836,25393,"['friends', 'family', 'work', 'holidays', 'festivals', 'houses']","['discussing', 'explaining', 'inquiring', 'complaining', 'advising', 'anecdote telling', 'making arrangements']",S0336,19_29,F,5_postgrad,S0362,19_29,M,5_postgrad
S2CY,299,2643,"['computers', 'work colleagues in computing', 'furniture', 'discuss tidying up a house']","['discussing', 'anecdote telling', 'making arrangements']",S0679,50_59,F,5_postgrad,S0680,60_69,F,4_graduate
S2E2,520,4855,['cvs'],"['discussing', 'explaining', 'advising']",S0030,40_49,F,5_postgrad,S0096,30_39,F,5_postgrad
S2FQ,243,5444,"['social story-telling', 'problem-solving techniques', 'start-up companies', 'viral videos', 'entrepreneurs. ']","['discussing', 'explaining', 'inquiring', 'advising', 'requesting', 'anecdote telling', 'making arrangements']",S0261,40_49,M,4_graduate,S0262,40_49,F,5_postgrad
S2FT,265,2832,"['roads', 'cricket', 'bikes']","['discussing', 'explaining', 'inquiring', 'advising']",S0058,19_29,F,4_graduate,S0179,19_29,M,5_postgrad
S2GC,1372,10919,"['work', 'food', 'tv']","['discussing', 'explaining', 'advising']",S0024,30_39,F,5_postgrad,S0144,30_39,M,5_postgrad
S2K6,212,2617,"['holiday packing', 'holidays', 'weather', 'decorating/ house', 'birthday/meal', 'indian food', 'cooking', 'food']","['discussing', 'explaining']",S0421,11_18,F,3_sixthform,S0423,50_59,M,2_secondary
S2LC,883,9633,"['english language (school subject)', 'university and courses', 'philosophy', 'service stations', 'directions', 'plans for later', 'counties and spellings and pronunciation', 'english language (general and change)', 'spelling', 'etymology/ words', 'lightning and storms', 'organ donations', 'squeamishness', 'quinoa', 'bike race', 'farmer’s market', 'pigs.']","['discussing', 'explaining', 'anecdote telling making arrangements']",S0421,11_18,F,3_sixthform,S0423,50_59,M,2_secondary
S2TP,444,2965,"['gardening', 'planning an allotment.']","['discussing', 'explaining', 'inquiring', 'advising']",S0320,30_39,F,3_sixthform,S0321,30_39,F,5_postgrad
S2UT,744,10884,"['hand-thrown mugs', 'milk', 'weather', 'spiders', 'gardening (several times)', 'power cuts', 'birds', 'decorating', 'some friends of anon', 'a local festival', 'an accident in the home']","['discussing', 'anecdote telling']",S0238,50_59,F,5_postgrad,S0243,80_89,F,4_graduate
S2XV,841,18714,"['work', 'pets', 'business', 'beauty products', 'family', 'education']","['discussing', 'explaining', 'inquiring', 'complaining', 'advising', 'anecdote telling']",S0018,30_39,F,5_postgrad,S0131,50_59,F,5_postgrad
S2YK,958,8027,"['music; bands', 'drumming', 'live and albums', 'mutual friends', 'internships', 'plans ']","['discussing', 'inquiring']",S0671,19_29,M,4_graduate,S0674,19_29,M,3_sixthform
S323,237,1813,"['food', 'drink', 'a film and the plot and characters as well as possible hidden meanings (cloudy with a chance of meatballs)', 'how to operate the tv remote', 'appetite', 'work', 'feminism', 'artwork', 'how conversation has changed', 'taboo topics and global issues', 'religion', 'race', 'a kid’s understanding of the film.']","['discussing', 'explaining', 'complaining', 'requesting', 'apologising']",S0576,19_29,M,3_sixthform,S0578,11_18,F,3_sixthform
S32W,1297,14572,"['studies', 'work', 'sports', 'relationships', 'driving']","['discussing', 'explaining', 'inquiring', 'advising']",S0007,19_29,M,4_graduate,S0018,30_39,F,5_postgrad
S32Y,1234,11762,"['church', 'electrics', 'work']","['discussing', 'explaining', 'inquiring', 'complaining', 'advising', 'anecdote telling', 'making arrangements ']",S0082,60_69,M,2_secondary,S0084,19_29,F,5_postgrad
S33B,722,10078,"['language', 'hobbies', 'family', 'work', 'travel', 'weekend plans']","['discussing', 'explaining', 'inquiring']",S0018,30_39,F,5_postgrad,S0103,70_79,M,3_sixthform
S33N,278,2971,"['hills', 'villages', 'countryside']","['discussing', 'explaining']",S0024,30_39,F,5_postgrad,S0144,30_39,M,5_postgrad
S346,821,10117,"['women’s clothes/shoes/boots sizing and styles', 'wearing glasses', 'spam phone calls', 'perfume', 'internet problems', 'recent night out', 'decoupage', 'online shopping. ']","['discussing', 'explaining', 'inquiring', 'advising', 'requesting', 'anecdote telling', 'making arrangements']",S0255,40_49,F,4_graduate,S0319,40_49,F,4_graduate
S35K,2544,18915,['asking about some experiences in northern cyprus'],"['discussing', 'explaining', 'inquiring', 'complaining', 'advising', 'requesting', 'inviting', 'anecdote telling', 'telling jokes']",S0262,40_49,F,5_postgrad,S0372,60_69,M,4_graduate
S36Z,363,3581,['babies '],"['discussing', 'explaining']",S0024,30_39,F,5_postgrad,S0144,30_39,M,5_postgrad
S37F,238,2852,['tv and history'],"['discussing', 'explaining', 'inquiring']",S0251,50_59,F,5_postgrad,S0252,11_18,M,3_sixthform
S382,1701,15889,"['food', 'weekend', 'work', 'english counties and places', 'halloween parties', 'future 5-year plans.  ']","['discussing', 'explaining', 'inquiring', 'complaining', 'advising', 'announcing', 'anecdote telling', 'making arrangements', 'telling jokes']",S0439,19_29,F,4_graduate,S0441,19_29,F,5_postgrad
S38F,1103,13420,"['food', 'habits', 'friends', 'relationships. ']","['discussing', 'explaining', 'inquiring', 'complaining', 'inviting', 'anecdote telling', 'making arrangements']",S0439,19_29,F,4_graduate,S0441,19_29,F,5_postgrad
S38V,2769,26124,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']","['discussing', 'inquiring', 'complaining', 'advising', 'requesting', 'announcing', 'making arrangements']",S0192,19_29,M,4_graduate,S0198,19_29,F,4_graduate
S3AC,997,10416,"['jamaica inn', 'colours of the road', 'wizard of oz', 'sherlock holmes', 'lewis carroll', 'fairy tales', 'directions', 'languages', 'texts', 'telegrams', 'telegraphs', 'morse code', 'braille', 'books', 'wind turbines', 'scenery', 'flowers', 'birds', 'fuel', 'houses', 'chocolate', 'beach', 'caravan. ']","['discussing', 'explaining', 'anecdote telling', 'making arrangements']",S0421,11_18,F,3_sixthform,S0423,50_59,M,2_secondary
S3AV,398,5904,"['sport', 'uni', 'work', 'bands', 'translation', 'scientific methods']","['discussing', 'explaining', 'inquiring', 'complaining']",S0202,19_29,F,3_sixthform,S0208,19_29,F,3_sixthform
S3DA,1155,12508,"['packing for a holiday', 'clothes', 'energy bills', 'eating', 'muse', 'football', 'e-cigarettes', 'plans for a weekend', 'holiday money', 'taxis', 'a friend’s stag party', 'airports', 'reading', 'a friend visiting germany', 'plans for christmas', 'the scottish referendum for independence', 'royal family', 'increasing cost rail travel', 'a friend’s cat']","['discussing', 'explaining', 'anecdote telling']",S0253,19_29,M,4_graduate,S0254,19_29,F,4_graduate
S3KY,330,8695,['talking about how much someone likes their job and career professional development ideas.  young people today. talking about a colleague at work. '],"['discussing', 'explaining', 'inquiring', 'complaining', 'advising', 'anecdote telling']",S0261,40_49,M,4_graduate,S0262,40_49,F,5_postgrad
S3M4,601,8177,"['skiing holiday', 'friends and family']","['discussing', 'explaining', 'requesting', 'making arrangements']",S0517,40_49,F,4_graduate,S0525,40_49,F,4_graduate
S3MW,917,9324,"['baby classes', 'how the last couple of days have gone', 'husband', 'family']","['discussing', 'inquiring', 'requesting', 'making arrangements']",S0525,40_49,F,4_graduate,S0615,19_29,F,4_graduate
S3RL,373,3237,"['holidays', 'jobs', 'family', 'visiting countries']","['discussing', 'anecdote telling']",S0428,19_29,F,5_postgrad,S0432,19_29,F,4_graduate
S3RN,284,3711,"['making dinner', 'friends', 'jobs', 'interviews', 'the neighbourhood']","['discussing', 'explaining', 'inquiring']",S0052,30_39,F,5_postgrad,S0109,19_29,F,4_graduate
S3RZ,701,8013,"['walking', 'flowers', 'economics', 'research', 'cash crops', 'languages', 'football']","['discussing', 'explaining', 'anecdote telling']",S0024,30_39,F,5_postgrad,S0144,30_39,M,5_postgrad
S3S6,412,4094,"['pets', 'food', 'family', 'image', 'exercising', 'going out', 'drinking', 'school', 'friends', 'the internet', 'boys', 'love', 'football.']","['discussing', 'explaining', 'complaining', 'advising', 'requesting', 'announcing', 'anecdote telling', 'telling jokes']",S0275,19_29,F,3_sixthform,S0276,19_29,F,3_sixthform
S3TD,240,2813,"['superstitions / good luck / bad luck / sporting rituals', 'lucky charms', 'etc.']","['discussing', 'explaining']",S0247,60_69,F,4_graduate,S0248,60_69,M,3_sixthform
S3UC,229,2931,"['sports', 'music']",['discussing'],S0202,19_29,F,3_sixthform,S0203,19_29,M,3_sixthform
S3VM,148,2082,"['talking on the radio', 'yellow pages', 'study', 'yorkshire', 'school', 'alumni day']","['discussing', 'explaining', 'inquiring']",S0428,19_29,F,5_postgrad,S0486,60_69,F,4_graduate
S3XC,115,2424,"['tidying out a cupboard', 'memories of our ‘gardening set’ toy', 'memories of our ‘bako’ building set', 'issues around tidying out', 'weather']","['discussing', 'explaining', 'anecdote telling']",S0679,50_59,F,5_postgrad,S0680,60_69,F,4_graduate
S432,868,6866,"['schedule', ' future plans', 'durham', 'shopping list', 'coffee', 'background noise', 'celebrations', 'domino drives', 'people in the ‘drive through’', 'voice volume', 'loyalty promotions', 'summer holiday', 'beds and sleeping bags', 'news', 'phones', 'sleep', 'radio', 'newcastle', 'transport', 'business structure', 'entrepreneurs', 'sport', 'popular culture', 'obesity', 'work', 'restaurant location', '']","['discussing', 'explaining', 'inquiring', 'complaining', 'requesting', 'inviting', 'anecdote telling', 'making arrangements', 'apologizing', 'telling jokes']",S0391,50_59,F,4_graduate,S0392,11_18,M,2_secondary
S43S,314,2239,"['vintage cups and saucers from ebay', 'buckwheat bread', 'work leaving do', 'local community market. ']","['discussing', 'making arrangements']",S0588,40_49,F,4_graduate,S0589,40_49,M,4_graduate
S45F,360,3255,['no info'],['discussing'],S0012,70_79,M,2_secondary,S0013,60_69,F,3_sixthform
S48K,1156,9685,[],"['discussing', 'explaining', 'inquiring', 'complaining', 'advising', 'anecdote telling', 'making arrangements ']",S0037,19_29,F,5_postgrad,S0084,19_29,F,5_postgrad
S4C2,601,6611,['p.e science school stories other people school youtubers instagram teachers'],"['discussing', 'explaining', 'inquiring', 'complaining', 'announcing', 'anecdote telling']",S0324,11_18,F,2_secondary,S0325,11_18,F,2_secondary
S4K7,1198,10436,"['food', 'menu choices', 'table plan/seating arrangements', 'dementia', 'buying fish', 'candles', 'rearranging cupboards', 'photographs', 'great british bake off.']","['discussing', 'explaining', 'making arrangements']",S0255,40_49,F,4_graduate,S0256,19_29,F,3_sixthform
S4MF,459,3847,['application at council planning committee meeting; structure of the forthcoming'],['discussing'],S0024,30_39,F,5_postgrad,S0144,30_39,M,5_postgrad
S4MV,515,6680,['the conversation centres around what happens when you no longer wish to see friends and how to deal with this. '],"['discussing', 'explaining', 'inquiring', 'complaining', 'advising', 'anecdote telling']",S0607,30_39,F,5_postgrad,S0644,30_39,F,5_postgrad
S4PC,207,4409,"['money', 'government policy']","['discussing', 'explaining', 'inquiring']",S0017,70_79,M,3_sixthform,S0018,30_39,F,5_postgrad
S4PF,780,6865,"['music', 'school', 'jobs', 'maths and english', 'spanish (language futures) past years', 'food tech', 'homework']","['discussing', 'explaining', 'inquiring', 'complaining', 'advising', 'announcing', 'anecdote telling']",S0324,11_18,F,2_secondary,S0325,11_18,F,2_secondary
S4QK,1075,7553,"['online shopping', 'technology', 'work', 'television']","['discussing', 'explaining', 'enquiring,complaining', 'advising', 'requesting', 'announcing', ' anecdote telling', 'telling jokes']",S0245,19_29,M,4_graduate,S0246,19_29,F,3_sixthform
S4RF,300,5754,"['writing a job application (for a media post)', 'work', 'job interviews']","['discussing', 'explaining', 'inquiring', 'advising']",S0018,30_39,F,5_postgrad,S0162,30_39,F,5_postgrad
S4S5,694,6008,"['family life', 'christmas', 'family friends', 'work and travel']",[],S0320,30_39,F,3_sixthform,S0443,60_69,F,4_graduate
S4VJ,184,3001,['museums / imax and 3d cinema / public transport'],"['discussing', 'explaining', 'inquiring', 'complaining']",S0247,60_69,F,4_graduate,S0248,60_69,M,3_sixthform
S4W8,608,5956,"['christmas', 'family life', 'holiday plans', 'career plans']","['discussing', 'explaining', 'complaining', 'anecdote telling', 'making arrangements']",S0320,30_39,F,3_sixthform,S0443,60_69,F,4_graduate
S4WJ,1132,12068,"['bitching about girls', 'work', 'the english language', 'cleaning', 'procrastinating.  ']","['discussing', 'explaining', 'inquiring', 'complaining', 'requesting', 'announcing', 'anecdote telling', 'making arrangements', 'apologising']",S0439,19_29,F,4_graduate,S0441,19_29,F,5_postgrad
S4XR,496,4228,"['communications with strangers', 'travel plans & arrangements', '‘the rat race’ & employment ambitions', 'happiness.']",['discussing'],S0618,40_49,F,4_graduate,S0619,19_29,F,5_postgrad
S4YQ,766,10775,"['housework', 'advertising', 'television', 'smoking', 'car boot sales', 'nlp', 'mobile phones', 'online shopping', 'crime', 'dieting', 'food', 'dyslexia', 'journalism', 'anon’s job', 'plans for the week']","['discussing', 'explaining', 'anecdote telling']",S0253,19_29,M,4_graduate,S0254,19_29,F,4_graduate
S4ZA,189,1910,"['going out', 'university', 'food and drink']","['discussing', 'explaining', 'complaining', 'anecdote telling', 'telling jokes']",S0275,19_29,F,3_sixthform,S0276,19_29,F,3_sixthform
S4ZT,101,2071,['career change. differences of career change for men and women. '],"['discussing', 'explaining', 'inquiring', 'complaining', 'advising', 'anecdote telling']",S0261,40_49,M,4_graduate,S0262,40_49,F,5_postgrad
S52C,281,3888,"['sports', 'uni', 'work', 'bands']","['discussing', 'explaining', 'inquiring', 'complaining ']",S0202,19_29,F,3_sixthform,S0203,19_29,M,3_sixthform
S55B,694,4930,['home decorating; academic research project funding; coffee; italy; water companies; hadron collider'],"['discussing', 'explaining', 'inquiring', 'complaining', 'advising', 'announcing', 'anecdote telling,']",S0426,60_69,M,5_postgrad,S0427,60_69,M,5_postgrad
S56S,1630,14734,"['gardens', 'diy', 'family members', 'yoga', 'dancing', 'wwii', 'school days', 'prisons', 'teaching', 'drinking', 'habits', 'the middle east culture', 'a family friend', 'travel']","['discussing', 'explaining', 'anecdote telling']",S0454,30_39,F,4_graduate,S0579,90_99,M,2_secondary
S57J,554,4123,"['photography', 'fears', 'work', 'college', 'comedians', 'books']","['discussing', 'explaining', 'anecdote telling']",S0509,11_18,F,2_secondary,S0510,40_49,F,5_postgrad
