speaker_id,gender,topics,conv_id,turn,text,length,label,clean_text,age_cat,clean_length
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1628,exciting,1,19_29,exciting,19-29,1
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1632,so I can stay at home,6,19_29,stay home,19-29,2
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1634,"erm <pause dur=""short"" /> yeah I <trunc>thi</trunc> like there are cos like it's the only thing is what you said as well like unis all the way round here are all",28,19_29,erm pause dur short yeah trunc thi trunc like cos like thing said well like unis way round,19-29,18
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1637,yeah,1,19_29,yeah,19-29,1
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1640,"<vocal desc=""cough"" />",0,19_29,vocal desc cough,19-29,3
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1641,like,1,19_29,like,19-29,1
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1644,"no cos you've still got a degree from <anon type=""place"" />",10,19_29,cos still got degree anon type place,19-29,7
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1651,in the country? which you know it's not the top ten but it's still,17,19_29,country know top ten still,19-29,5
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1655,exactly,1,19_29,exactly,19-29,1
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1659,bad unis,2,19_29,bad unis,19-29,2
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1668,"and erm kind of be like well <pause dur=""short"" /> kind of enjoying the",11,19_29,erm kind like well pause dur short kind enjoying,19-29,9
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1671,but you've been successful without a degree so far,10,19_29,successful without degree far,19-29,4
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1672,yeah,1,19_29,yeah,19-29,1
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1674,exactly yeah,2,19_29,exactly yeah,19-29,2
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1675,it's not like you need one,7,19_29,like need one,19-29,3
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1691,or want to yeah like it'd be like you fucking hate it yeah,14,19_29,want yeah like like fucking hate yeah,19-29,7
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1699,but also,2,19_29,also,19-29,1
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1706,yeah,1,19_29,yeah,19-29,1
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1708,yeah,1,19_29,yeah,19-29,1
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1710,yeah,1,19_29,yeah,19-29,1
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1712,yeah I don't think like,6,19_29,yeah think like,19-29,3
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1727,yeah,1,19_29,yeah,19-29,1
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1728,fitnessy things like,3,19_29,fitnessy things like,19-29,3
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1729,so not beauty anymore? but more fitness,8,19_29,beauty anymore fitness,19-29,3
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1730,"not <trunc>rea</trunc> no more erm <pause dur=""short"" /> that essentially",6,19_29,trunc rea trunc erm pause dur short essentially,19-29,8
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1732,oh really? everyone today said how bad I looked in it,12,19_29,oh really everyone today said bad looked,19-29,7
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1733,oh really?,3,19_29,oh really,19-29,2
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1741,oh,1,19_29,oh,19-29,1
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1743,oh I love period pants,5,19_29,oh love period pants,19-29,4
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1744,I know exactly,3,19_29,know exactly,19-29,2
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1748,yeah but they are like you what you wear,9,19_29,yeah like wear,19-29,3
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1751,yeah,1,19_29,yeah,19-29,1
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1752,so yeah I was like,5,19_29,yeah like,19-29,2
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1759,and then I actually found out they're the most comfortable jeans I've <trunc>ev</trunc>,14,19_29,actually found comfortable jeans trunc ev trunc,19-29,7
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1761,they're like,3,19_29,like,19-29,1
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1769,they're like really soft cotton so they don't stick to you,13,19_29,like really soft cotton stick,19-29,5
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1771,they're like a nice soft jean material,8,19_29,like nice soft jean material,19-29,5
