speaker_id,gender,topics,conv_id,turn,text,length,label,clean_text,age_cat,clean_length
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,663,yeah yeah,2,50_plus,yeah yeah,50-plus,2
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,664,"because erm <pause dur=""short"" /> don Quixote in some translations is absolutely unreadable",10,50_plus,erm pause dur short quixote translations absolutely unreadable,50-plus,8
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,665,yeah,1,50_plus,yeah,50-plus,1
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,666,and you cannot imagine for a second why it's on the top list hundred list of novels in fact it's very long,25,50_plus,cannot imagine second top list hundred list novels fact long,50-plus,10
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,667,"yes <pause dur=""short"" /> yes",2,50_plus,yes pause dur short yes,50-plus,5
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,668,like if it was just length,6,50_plus,like length,50-plus,2
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,669,yes,1,50_plus,yes,50-plus,1
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,670,anyway,1,50_plus,anyway,50-plus,1
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,671,yes,1,50_plus,yes,50-plus,1
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,672,"so but erm <pause dur=""short"" /> with erm <pause dur=""short"" /> we were talking about your genres and you didn't really say",17,50_plus,erm pause dur short erm pause dur short talking genres really say,50-plus,12
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,673,"yes erm <pause dur=""short"" /> so so so <pause dur=""short"" /> er <trunc>th</trunc><trunc>th</trunc><trunc>th</trunc>there's since it happened with music generally over these last years I have listened to so much in the course that <pause dur=""short"" /> like I've been discovering more <pause dur=""short"" /> good music from all stages so I I found one by Thomas Arne he's he was seventeen ten to seventeen <pause dur=""short"" /> seventy-eight or something like that",60,50_plus,yes erm pause dur short pause dur short er trunc th trunc trunc th trunc trunc th trunc since happened music generally last years listened much course pause dur short like discovering pause dur short good music stages found one thomas arne seventeen ten seventeen pause dur short seventy eight something like,50-plus,52
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,674,mm,1,50_plus,mm,50-plus,1
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,675,"and er wrote a lot of stuff <pause dur=""short"" /> erm <pause dur=""short"" /> some of which has been lost erm <pause dur=""short"" /> and I found a lovely song <pause dur=""short"" /> by him which is a bit in between baroque and classical",32,50_plus,er wrote lot stuff pause dur short erm pause dur short lost erm pause dur short found lovely song pause dur short bit baroque classical,50-plus,25
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,676,mm,1,50_plus,mm,50-plus,1
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,677,"so <shift new=""singing"" /> o come o come my dearest and hither bring <shift new=""normal"" /> and so on erm but I also sang one er sang a song from sixteen hundred and two",28,50_plus,shift new singing come come dearest hither bring shift new normal erm also sang one er sang song sixteen hundred two,50-plus,21
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,678,mm,1,50_plus,mm,50-plus,1
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,679,"by Caccini erm which again I came across this year and <pause dur=""short"" /> like very much and <pause dur=""short"" /> oh <pause dur=""short"" /> oh perhaps and perhaps a little bit like in <pause dur=""short"" /> the earlier music erm sixteen hundreds perhaps",32,50_plus,caccini erm came across year pause dur short like much pause dur short oh pause dur short oh perhaps perhaps little bit like pause dur short earlier music erm sixteen hundreds perhaps,50-plus,32
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,680,oh,1,50_plus,oh,50-plus,1
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,681,Purcell Purcell's,3,50_plus,purcell purcell,50-plus,2
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,682,oh right okay,3,50_plus,oh right okay,50-plus,3
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,683,"Purcell's <pause dur=""short"" /> quite quite good erm <pause dur=""short"" /> and quite erm quite rude at times",13,50_plus,purcell pause dur short quite quite good erm pause dur short quite erm quite rude times,50-plus,16
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,684,mm,1,50_plus,mm,50-plus,1
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,685,"which I quite enjoyed cos <pause dur=""short"" /> vulgarity is one of my favourite genres",12,50_plus,quite enjoyed cos pause dur short vulgarity one favourite genres,50-plus,10
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,686,"<vocal desc=""laugh"" />",0,50_plus,vocal desc laugh,50-plus,3
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,687,"erm <pause dur=""short"" /> what was the other one? erm <pause dur=""short"" /> oh and a Mozart aria <pause dur=""short"" /> that I heard some in the last year and thought I could wondered if I could do as well as the as the singer",37,50_plus,erm pause dur short one erm pause dur short oh mozart aria pause dur short heard last year thought could wondered could well singer,50-plus,24
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,688,oh right,2,50_plus,oh right,50-plus,2
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,690,well,1,50_plus,well,50-plus,1
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,691,"so <trunc>tha</trunc>that's that's sort of expand from <pause dur=""short"" /> sixteen 0 two <pause dur=""short"" /> sixteen 0 two to seventeen ninety <pause dur=""short"" /> erm <pause dur=""short"" /> so so <pause dur=""short"" /> anyway <pause dur=""short"" /> my favourite genre is the is the one I last did",33,50_plus,trunc tha trunc sort expand pause dur short sixteen two pause dur short sixteen two seventeen ninety pause dur short erm pause dur short pause dur short anyway pause dur short favourite genre one last,50-plus,35
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,692,okay,1,50_plus,okay,50-plus,1
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,693,but erm but I'll I'll take the Thomas Arne for audition pieces for next term,17,50_plus,erm take thomas arne audition pieces next term,50-plus,8
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,694,mm,1,50_plus,mm,50-plus,1
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,695,erm,1,50_plus,erm,50-plus,1
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,696,oh do you have to audition to go to these places?,12,50_plus,oh audition go places,50-plus,4
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,697,"erm no but next term <pause dur=""short"" /> at <anon type=""place"" /> er <pause dur=""short"" /> <trunc>t</trunc>to join the opera group <pause dur=""short"" /> what you do is you you audition you take a song and from what <pause dur=""short"" /> the people turn up from the people who sign erm to to the producer she then decides what opera she wants to do with the voices that've come forward",57,50_plus,erm next term pause dur short anon type place er pause dur short trunc trunc join opera group pause dur short audition take song pause dur short people turn people sign erm producer decides opera wants voices come forward,50-plus,39
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,698,oh that's an interesting approach,6,50_plus,oh interesting approach,50-plus,3
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,699,which is yeah I <trunc>g</trunc> thinking about it it's actually a sensible thing to do,15,50_plus,yeah trunc g trunc thinking actually sensible thing,50-plus,8
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,700,yeah,1,50_plus,yeah,50-plus,1
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,701,erm with the with the shifting,6,50_plus,erm shifting,50-plus,2
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,702,rather than swapping square pegs into round holes or whatever,10,50_plus,rather swapping square pegs round holes whatever,50-plus,7
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,703,exactly yeah,2,50_plus,exactly yeah,50-plus,2
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,704,and I guess actually it's just the lack of <unclear /> or whatever,13,50_plus,guess actually lack unclear whatever,50-plus,5
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,705,"yes yes erm <pause dur=""short"" /> <trunc>e</trunc><trunc>e</trunc>exactly exactly and and yes with a a shifting population that you haven't yet you know <unclear /> then you'll you'll find that people are er yeah you <trunc>j</trunc> you just don't know who you're gonna get",44,50_plus,yes yes erm pause dur short trunc e trunc trunc e trunc exactly exactly yes shifting population yet know unclear find people er yeah trunc j trunc know gonna get,50-plus,30
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,706,mm,1,50_plus,mm,50-plus,1
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,707,"and who's <pause dur=""short"" /> got a job and gone off and of the recent postgraduates",14,50_plus,pause dur short got job gone recent postgraduates,50-plus,8
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,708,yeah,1,50_plus,yeah,50-plus,1
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,709,whose whose staying on for another year and whose,9,50_plus,whose whose staying another year whose,50-plus,6
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,710,that must be frustrating as well losing people that you know you're thinking oh yes that's person is going to key up and be a central person here and they just wander off cos they get another job or their circumstance has changed or something,47,50_plus,must frustrating well losing people know thinking oh yes person going key central person wander cos get another job circumstance changed something,50-plus,22
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,711,"<trunc>e</trunc> <trunc>e</trunc> yes yes in fact <pause dur=""short"" /> last year conducting the chamber choir was er <trunc>e</trunc>er somebody who was doing it for the first first time and she's primarily a school teacher and and it was a little bit er it was very clear that she <pause dur=""short"" /> wasn't really <pause dur=""short"" /> at ease with the undergraduate situation so",54,50_plus,trunc e trunc trunc e trunc yes yes fact pause dur short last year conducting chamber choir er trunc e trunc er somebody first first time primarily school teacher little bit er clear pause dur short really pause dur short ease undergraduate situation,50-plus,43
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,712,"<vocal desc=""laugh"" />",0,50_plus,vocal desc laugh,50-plus,3
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,713,"you know week three only half the choir turns up you know where are all the others? well so-and-so's got an instrumental lesson and so-and-so's <pause dur=""short"" /> got to get a composition invite tomorrow and so-and-so is not feeling well and erm",43,50_plus,know week three half choir turns know others well got instrumental lesson pause dur short got get composition invite tomorrow feeling well erm,50-plus,23
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,714,so tonight I'm going to have fines if you don't turn up,14,50_plus,tonight going fines turn,50-plus,4
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,715,"<vocal desc=""laugh"" />",0,50_plus,vocal desc laugh,50-plus,3
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,716,"yes so I was erm talking to <trunc>th</trunc> an art tutor that whose class I went to and we were talking about what make people go to art classes or not and er <pause dur=""short"" /> and er you know the day of the week is quite is is quite important because a lot of people work part time",55,50_plus,yes erm talking trunc th trunc art tutor whose class went talking make people go art classes er pause dur short er know day week quite quite important lot people work part time,50-plus,33
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,717,oh is it?,4,50_plus,oh,50-plus,1
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,718,well yeah no no I mean not,7,50_plus,well yeah mean,50-plus,3
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,719,oh yes,2,50_plus,oh yes,50-plus,2
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,720,any particular day of the week but any individual so <trunc>re</trunc> you know might not be able to come on a <trunc>particul</trunc> like us you know meeting on a Tuesday evening,29,50_plus,particular day week individual trunc trunc know might able come trunc particul trunc like us know meeting tuesday evening,50-plus,19
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,721,yes,1,50_plus,yes,50-plus,1
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,722,erm there you know they'd be I I can't come,12,50_plus,erm know come,50-plus,3
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,723,of course,2,50_plus,course,50-plus,1
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,724,to class unless it's Friday afternoon and he was cos he's a proper artist he was like oh you know,22,50_plus,class unless friday afternoon cos proper artist like oh know,50-plus,10
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,725,yes,1,50_plus,yes,50-plus,1
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,726,why it should be effective by the lack of <unclear /> if somebody's got a shift on a Friday afternoon or whatever,22,50_plus,effective lack unclear somebody got shift friday afternoon whatever,50-plus,9
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,727,yes,1,50_plus,yes,50-plus,1
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,728,"and then certainly in <anon type=""place"" /> colleges they're very strict they they really tell you off they're phoning up these days asking where they <trunc>a</trunc> where you are if you don't turn up for classes",36,50_plus,certainly anon type place colleges strict really tell phoning days asking trunc trunc turn classes,50-plus,15
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,729,yes,1,50_plus,yes,50-plus,1
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,730,because they only get paid by results so if you drop out,12,50_plus,get paid results drop,50-plus,4
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,731,yes,1,50_plus,yes,50-plus,1
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,732,"or you don't turn up or only half the people wander in and they're late <pause dur=""short"" /> then erm the tutor gets their wrists slapped",25,50_plus,turn half people wander late pause dur short erm tutor gets wrists slapped,50-plus,13
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,733,yes,1,50_plus,yes,50-plus,1
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,734,so they actually now call you up they send you a text or something they say where are you?,20,50_plus,actually call send text something say,50-plus,6
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,735,"yes yes I I hadn't realised until last year <pause dur=""short"" /> <trunc>th</trunc>that happens with undergraduates well as <trunc>y</trunc> as you know <pause dur=""short"" /> it happens with undergraduates as well",25,50_plus,yes yes realised last year pause dur short trunc th trunc happens undergraduates well trunc trunc know pause dur short happens undergraduates well,50-plus,23
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,736,I didn't know,4,50_plus,know,50-plus,1
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,737,oh yeah yeah erm,4,50_plus,oh yeah yeah erm,50-plus,4
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,738,"I only went to three lectures in the whole three years <vocal desc=""laugh"" /> or something like that no it's probably a slight exaggeration but",23,50_plus,went three lectures whole three years vocal desc laugh something like probably slight exaggeration,50-plus,14
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,739,yes <trunc>e</trunc>,1,50_plus,yes trunc e trunc,50-plus,4
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,740,but we learned early that if you wanted to drop out you had to drop out quick because if you were if you got down to the last sort of half dozen they started to realise who you were and certainly you could be followed up if you dropped out really early then nobody could quite track whether you were ever,61,50_plus,learned early wanted drop drop quick got last sort half dozen started realise certainly could followed dropped really early nobody could quite track whether ever,50-plus,25
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,741,right,1,50_plus,right,50-plus,1
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,742,supposed to have been there or not,7,50_plus,supposed,50-plus,1
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,743,"<vocal desc=""laugh"" /> yes yes it was it's a it's a bit more of a it's a bit more of a a a a sort of <pause dur=""short"" /> market is not quite the right word <pause dur=""short"" /> but it's it's <pause dur=""short"" /> it's quite quite different now cos people are",47,50_plus,vocal desc laugh yes yes bit bit sort pause dur short market quite right word pause dur short pause dur short quite quite different cos people,50-plus,26
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,744,mm,1,50_plus,mm,50-plus,1
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,745,paying such vast fees for,5,50_plus,paying vast fees,50-plus,3
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,746,mm,1,50_plus,mm,50-plus,1
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,747,for erm for their for their education,7,50_plus,erm education,50-plus,2
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,748,yes well I think,4,50_plus,yes well think,50-plus,3
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,749,er,1,50_plus,er,50-plus,1
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,750,"we were all we were conscientious you couldn't <pause dur=""short"" /> <trunc>y</trunc><trunc>y</trunc>you know you were we were erm known well enough to know if you were skiving or not and people were followed up if they you know if they sort of disappeared <pause dur=""short"" /> but and and actually <pause dur=""short"" /> had a very good education because it was in such small groups and with things like tutorials so you know you know tutorial were only with only two or three other people so <trunc>o</trunc>one or two or other people so they certainly knew if you weren't there and if you hadn't done your essay",101,50_plus,conscientious pause dur short trunc trunc trunc trunc know erm known well enough know skiving people followed know sort disappeared pause dur short actually pause dur short good education small groups things like tutorials know know tutorial two three people trunc trunc one two people certainly knew done essay,50-plus,49
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,751,mm,1,50_plus,mm,50-plus,1
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,752,so erm,2,50_plus,erm,50-plus,1
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,753,"mm <pause dur=""short"" /> yeah",2,50_plus,mm pause dur short yeah,50-plus,5
